############### Game theory approach #################
max_gen : 5000
Instance : Denver
Epsilon : 0.1
Temps d'execution : 42598 ms
 ========Hypervolume====
 HV % :111.505
 ========================
(IC best ; SC best) : 133569 ; 634
 Min Nash :   0.272972 : se trouve à la position 1797
 ============================
########################################################
Le nombre de solutions trouvées : 1. Ces solutions sont : 
 (IC ; SC) : 166869 ; 649
#########################

......Les valeurs de nash pour Tout l'ensemble des solutions...

Num Sol, NASHEJ[k] , Interf cost , Sep cost 
1992 , 4.81449 , 771366 , 659
1993 , 2.35402 , 148621 , 2055
1994 , 0.512524 , 159469 , 836
1995 , 3.95874 , 349477 , 2119
1996 , 2.41209 , 154060 , 2066
1997 , 110.02 , 1.48035e+07 , 754
1998 , 35.8061 , 4.22196e+06 , 3929
1999 , 81.9331 , 1.06243e+07 , 2784
2000 , 96.4124 , 1.30047e+07 , 665
2001 , 2.40794 , 150556 , 2080
2002 , 9.46724 , 1.36102e+06 , 810
2003 , 63.4426 , 8.60034e+06 , 668
2004 , 3.80082 , 349873 , 2017
2005 , 2.36394 , 150999 , 2050
2006 , 9.05445 , 1.1504e+06 , 1548
2007 , 2.19347 , 357023 , 964
2008 , 2.36999 , 149069 , 2063
2009 , 4.81798 , 772254 , 657
2010 , 2.44289 , 149957 , 2105
2011 , 4.0004 , 351250 , 2137
2012 , 3.85006 , 352237 , 2037
2013 , 2.41562 , 153689 , 2070
2014 , 2.41195 , 150460 , 2083
2015 , 37.9567 , 5.19265e+06 , 685
2016 , 144.791 , 1.94357e+07 , 812
2017 , 2.49426 , 149867 , 2138
2018 , 3.98996 , 351119 , 2131
2019 , 0.308803 , 164913 , 681
2020 , 16.7615 , 2.19078e+06 , 1496
2021 , 2.32719 , 152411 , 2020
2022 , 2.43476 , 150347 , 2098
2023 , 4.81897 , 769226 , 672
2024 , 2.49493 , 150588 , 2135
2025 , 0.34882 , 165834 , 702
2026 , 2.142 , 363001 , 903
2027 , 116.747 , 1.56121e+07 , 1181
2028 , 4.2529 , 547408 , 1366
2029 , 3.35931 , 569205 , 696
2030 , 3.93969 , 349672 , 2106
2031 , 136.724 , 1.80201e+07 , 2416
2032 , 2.4083 , 151025 , 2078
2033 , 2.38467 , 147238 , 2081
2034 , 72.4341 , 9.80365e+06 , 657
2035 , 3.87473 , 349633 , 2065
2036 , 3.31794 , 571052 , 661
2037 , 0.589302 , 153924 , 911
2038 , 3.85159 , 349282 , 2052
2039 , 2.48612 , 150044 , 2132
2040 , 2.34723 , 150031 , 2044
2041 , 28.8257 , 3.97683e+06 , 667
2042 , 2.33606 , 149593 , 2039
2043 , 0.921687 , 140173 , 1187
2044 , 84.5468 , 1.14148e+07 , 689
2045 , 103.998 , 1.40191e+07 , 659
2046 , 50.707 , 6.7954e+06 , 1161
2047 , 2.41233 , 149247 , 2089
2048 , 2.35772 , 152697 , 2038
2049 , 18.5061 , 2.56642e+06 , 819
2050 , 60.3271 , 7.6215e+06 , 3339
2051 , 2.2637 , 152779 , 1978
2052 , 3.87397 , 348689 , 2069
2053 , 2.39866 , 148895 , 2082
2054 , 2.40173 , 153309 , 2063
2055 , 15.3682 , 2.17553e+06 , 685
2056 , 9.21677 , 1.15502e+06 , 1629
2057 , 2.39498 , 150932 , 2070
2058 , 105.542 , 1.42239e+07 , 666
2059 , 0.583997 , 155111 , 902
2060 , 7.87261 , 1.16319e+06 , 738
2061 , 2.36813 , 149242 , 2061
2062 , 2.47424 , 152039 , 2115
2063 , 2.38885 , 152852 , 2057
2064 , 3.93995 , 349075 , 2109
2065 , 2.38959 , 151477 , 2064
2066 , 2.36513 , 152422 , 2044
2067 , 149.025 , 2.0027e+07 , 689
2068 , 4.63456 , 558568 , 1555
2069 , 0.65015 , 143511 , 999
2070 , 6.31293 , 969193 , 670
2071 , 0.911433 , 136486 , 1198
2072 , 27.2965 , 3.77194e+06 , 670
2073 , 2.38792 , 147881 , 2080
2074 , 3.92392 , 350515 , 2092
2075 , 6.28568 , 967450 , 661
2076 , 2.72883 , 346789 , 1352
2077 , 143.935 , 1.92328e+07 , 1232
2078 , 3.97676 , 348514 , 2135
2079 , 2.45539 , 148677 , 2119
2080 , 3.37143 , 567031 , 714
2081 , 4.79018 , 768962 , 655
2082 , 2.37064 , 150630 , 2056
2083 , 62.9341 , 8.0209e+06 , 3096
2084 , 2.37264 , 150898 , 2056
2085 , 2.44011 , 153378 , 2087
2086 , 3.91647 , 352048 , 2080
2087 , 2.47117 , 150786 , 2119
2088 , 84.4782 , 1.14109e+07 , 664
2089 , 7.79496 , 1.17031e+06 , 655
2090 , 19.1725 , 2.59054e+06 , 1127
2091 , 2.42872 , 151225 , 2090
2092 , 2.40202 , 150819 , 2075
2093 , 0.893313 , 137437 , 1182
2094 , 161.065 , 2.16371e+07 , 680
2095 , 2.19562 , 361946 , 942
2096 , 2.45376 , 151621 , 2104
2097 , 2.32041 , 150031 , 2027
2098 , 116.074 , 1.56294e+07 , 672
2099 , 2.4348 , 150984 , 2095
2100 , 0.324938 , 170018 , 667
2101 , 3.9129 , 349465 , 2090
2102 , 2.3106 , 150195 , 2020
2103 , 0.869651 , 138490 , 1162
2104 , 2.46991 , 152514 , 2110
2105 , 3.92416 , 351600 , 2087
2106 , 57.3491 , 7.78791e+06 , 661
2107 , 2.37983 , 150594 , 2062
2108 , 63.61 , 8.57003e+06 , 918
2109 , 0.321954 , 164352 , 692
2110 , 73.9613 , 9.61999e+06 , 2497
2111 , 0.845927 , 137849 , 1150
2112 , 3.95125 , 351426 , 2105
2113 , 3.84975 , 349247 , 2051
2114 , 2.52283 , 150312 , 2154
2115 , 1.85468 , 370972 , 683
2116 , 0.305077 , 168840 , 660
2117 , 2.34353 , 148273 , 2050
2118 , 2.05218 , 358798 , 866
2119 , 4.97019 , 758877 , 817
2120 , 4.01042 , 349217 , 2153
2121 , 1.85023 , 367639 , 696
2122 , 2.39465 , 148570 , 2081
2123 , 3.93829 , 353067 , 2089
2124 , 2.38576 , 151596 , 2061
2125 , 2.40388 , 154227 , 2060
2126 , 2.29754 , 150346 , 2011
2127 , 141.935 , 1.90444e+07 , 858
2128 , 2.47985 , 152156 , 2118
2129 , 7.23846 , 589089 , 3061
2130 , 2.39645 , 150918 , 2071
2131 , 3.86459 , 352703 , 2044
2132 , 2.343 , 152206 , 2031
2133 , 2.47732 , 149711 , 2128
2134 , 2.52032 , 149556 , 2156
2135 , 2.39667 , 154108 , 2056
2136 , 2.47134 , 152914 , 2109
2137 , 2.48808 , 149252 , 2137
2138 , 39.256 , 4.80074e+06 , 3369
2139 , 3.93202 , 351808 , 2091
2140 , 0.929817 , 137678 , 1204
2141 , 92.0988 , 1.24214e+07 , 699
2142 , 86.4548 , 1.16071e+07 , 986
2143 , 1.79443 , 367560 , 661
2144 , 2.8559 , 343958 , 1446
2145 , 3.85224 , 352318 , 2038
2146 , 2.33508 , 148830 , 2042
2147 , 2.24178 , 149430 , 1980
2148 , 2.43247 , 150883 , 2094
2149 , 2.59968 , 150043 , 2204
2150 , 24.3772 , 3.38033e+06 , 678
2151 , 141.611 , 1.90424e+07 , 662
2152 , 3.80138 , 352477 , 2005
2153 , 1.83807 , 368543 , 684
2154 , 0.904299 , 135744 , 1197
2155 , 3.91263 , 350271 , 2086
2156 , 0.332437 , 169123 , 676
2157 , 61.8554 , 8.38981e+06 , 661
2158 , 59.1901 , 7.61247e+06 , 2661
2159 , 120.526 , 1.62253e+07 , 666
2160 , 6.31375 , 970146 , 666
2161 , 2.39429 , 148733 , 2080
2162 , 84.4639 , 1.14069e+07 , 674
2163 , 2.16034 , 349228 , 980
2164 , 2.36713 , 151004 , 2052
2165 , 2.4042 , 152163 , 2070
2166 , 51.9912 , 7.00086e+06 , 1000
2167 , 2.42726 , 152505 , 2083
2168 , 2.38623 , 152080 , 2059
2169 , 3.77409 , 350727 , 1996
2170 , 0.377671 , 167791 , 711
2171 , 2.45728 , 150827 , 2110
2172 , 30.2965 , 3.41652e+06 , 4259
2173 , 2.51426 , 151274 , 2144
2174 , 15.3754 , 1.78927e+06 , 2523
2175 , 95.1023 , 1.26169e+07 , 1675
2176 , 2.4723 , 149882 , 2124
2177 , 2.56071 , 149472 , 2182
2178 , 2.38378 , 151543 , 2060
2179 , 1.80153 , 367876 , 664
2180 , 2.35105 , 153491 , 2030
2181 , 4.84907 , 772193 , 677
2182 , 3.9566 , 350878 , 2111
2183 , 2.39068 , 151200 , 2066
2184 , 66.5077 , 8.98341e+06 , 793
2185 , 2.31152 , 150950 , 2017
2186 , 2.45609 , 154038 , 2094
2187 , 0.333548 , 168640 , 679
2188 , 2.35434 , 151824 , 2040
2189 , 2.42795 , 154492 , 2074
2190 , 0.551527 , 156041 , 877
2191 , 39.7834 , 5.3905e+06 , 904
2192 , 2.39657 , 149459 , 2078
2193 , 2.26573 , 153262 , 1977
2194 , 3.77989 , 350239 , 2002
2195 , 7.35448 , 193557 , 5012
2196 , 43.9082 , 5.98926e+06 , 677
2197 , 49.918 , 6.79136e+06 , 680
2198 , 2.33913 , 150846 , 2035
2199 , 2.29841 , 151727 , 2005
2200 , 2.46134 , 151579 , 2109
2201 , 50.766 , 6.77485e+06 , 1296
2202 , 3.86593 , 349933 , 2058
2203 , 137.095 , 1.84325e+07 , 694
2204 , 4.04194 , 350057 , 2169
2205 , 2.38296 , 149326 , 2070
2206 , 2.46175 , 148684 , 2123
2207 , 151.643 , 2.02369e+07 , 1353
2208 , 2.41221 , 152601 , 2073
2209 , 30.1837 , 3.60623e+06 , 3287
2210 , 128.017 , 1.7229e+07 , 651
2211 , 33.4903 , 4.57733e+06 , 774
2212 , 2.35333 , 151479 , 2041
2213 , 2.41344 , 151080 , 2081
2214 , 15.0827 , 1.79568e+06 , 2307
2215 , 153.63 , 2.06443e+07 , 679
2216 , 2.43902 , 149862 , 2103
2217 , 2.49204 , 151677 , 2128
2218 , 27.3296 , 3.77909e+06 , 657
2219 , 111.572 , 1.50294e+07 , 666
2220 , 2.4724 , 151160 , 2118
2221 , 0.836144 , 136332 , 1151
2222 , 2.42893 , 148514 , 2103
2223 , 63.4833 , 8.60346e+06 , 679
2224 , 5.51599 , 552000 , 2145
2225 , 2.41311 , 149561 , 2088
2226 , 63.4342 , 8.59901e+06 , 669
2227 , 57.0023 , 7.22186e+06 , 3128
2228 , 3.31842 , 570063 , 666
2229 , 3.96317 , 351755 , 2111
2230 , 2.42081 , 152065 , 2081
2231 , 2.37585 , 148798 , 2068
2232 , 3.89552 , 352831 , 2063
2233 , 64.0406 , 8.20936e+06 , 2903
2234 , 22.8909 , 3.1818e+06 , 678
2235 , 3.94008 , 349303 , 2108
2236 , 2.30365 , 152217 , 2006
2237 , 2.36977 , 147986 , 2068
2238 , 5.2809 , 764983 , 985
2239 , 80.7165 , 1.04237e+07 , 2965
2240 , 86.4159 , 1.16111e+07 , 942
2241 , 2.34962 , 152879 , 2032
2242 , 20.3963 , 2.60169e+06 , 1850
2243 , 3.86879 , 352632 , 2047
2244 , 121.765 , 1.62362e+07 , 1400
2245 , 20.4317 , 2.59862e+06 , 1887
2246 , 2.43112 , 151967 , 2088
2247 , 3.91715 , 351086 , 2085
2248 , 133.999 , 1.80224e+07 , 678
2249 , 3.96165 , 350919 , 2114
2250 , 1.8266 , 372067 , 660
2251 , 2.40398 , 151081 , 2075
2252 , 24.4905 , 2.99264e+06 , 2590
2253 , 3.89113 , 350349 , 2072
2254 , 12.3295 , 1.7745e+06 , 662
2255 , 1.84169 , 370501 , 677
2256 , 78.5568 , 1.05905e+07 , 804
2257 , 57.4773 , 7.8023e+06 , 674
2258 , 2.37053 , 150194 , 2058
2259 , 161.081 , 2.16407e+07 , 673
2260 , 143.116 , 1.92414e+07 , 672
2261 , 2.43984 , 152499 , 2091
2262 , 2.37659 , 150792 , 2059
2263 , 0.505178 , 156381 , 846
2264 , 2.57785 , 148391 , 2198
2265 , 2.34338 , 151202 , 2036
2266 , 8.21106 , 977918 , 1832
2267 , 3.94425 , 355338 , 2082
2268 , 2.73533 , 348710 , 1347
2269 , 88.9511 , 1.20104e+07 , 654
2270 , 2.38932 , 148069 , 2080
2271 , 62.4371 , 8.20797e+06 , 1893
2272 , 7.81028 , 1.17172e+06 , 658
2273 , 76.5688 , 1.01749e+07 , 1516
2274 , 4.91878 , 761489 , 772
2275 , 1.77629 , 370192 , 637
2276 , 2.36902 , 147886 , 2068
2277 , 2.3196 , 150133 , 2026
2278 , 0.839081 , 135460 , 1157
2279 , 81.4586 , 1.10048e+07 , 677
2280 , 2.45978 , 149897 , 2116
2281 , 72.5129 , 9.8089e+06 , 682
2282 , 3.81755 , 354426 , 2006
2283 , 2.35804 , 150422 , 2049
2284 , 2.4004 , 153131 , 2063
2285 , 2.39808 , 151135 , 2071
2286 , 114.543 , 1.54226e+07 , 683
2287 , 3.87426 , 351467 , 2056
2288 , 75.4757 , 1.0207e+07 , 671
2289 , 2.3308 , 355775 , 1057
2290 , 2.43095 , 148994 , 2102
2291 , 2.3958 , 154412 , 2054
2292 , 32.3037 , 4.35247e+06 , 1089
2293 , 46.2172 , 6.20034e+06 , 1139
2294 , 2.31303 , 151995 , 2013
2295 , 3.91214 , 351049 , 2082
2296 , 3.89255 , 348643 , 2081
2297 , 2.3681 , 151556 , 2050
2298 , 2.37154 , 149697 , 2061
2299 , 3.45061 , 557593 , 809
2300 , 2.47177 , 151076 , 2118
2301 , 4.00855 , 352128 , 2138
2302 , 2.25198 , 151635 , 1976
2303 , 2.48111 , 152113 , 2119
2304 , 2.3058 , 155663 , 1991
2305 , 7.83365 , 1.16831e+06 , 689
2306 , 2.34402 , 151077 , 2037
2307 , 72.1528 , 9.61396e+06 , 1379
2308 , 149.113 , 2.00398e+07 , 684
2309 , 0.940106 , 136524 , 1216
2310 , 2.44352 , 148989 , 2110
2311 , 81.468 , 1.10069e+07 , 673
2312 , 3.02516 , 338967 , 1577
2313 , 149.113 , 2.00404e+07 , 681
2314 , 2.36318 , 150688 , 2051
2315 , 0.308529 , 168879 , 662
2316 , 6.28828 , 969483 , 653
2317 , 2.38296 , 150169 , 2066
2318 , 6.41105 , 580750 , 2576
2319 , 3.902 , 352012 , 2071
2320 , 3.89558 , 351365 , 2070
2321 , 2.11674 , 151058 , 1893
2322 , 2.37948 , 151601 , 2057
2323 , 1.80238 , 367146 , 668
2324 , 3.98433 , 347629 , 2144
2325 , 2.47998 , 150909 , 2124
2326 , 2.4886 , 149953 , 2134
2327 , 0.834655 , 136343 , 1150
2328 , 71.1224 , 9.60548e+06 , 766
2329 , 102.584 , 1.37982e+07 , 811
2330 , 63.5104 , 8.58117e+06 , 802
2331 , 45.3465 , 6.18327e+06 , 668
2332 , 30.3954 , 4.18691e+06 , 665
2333 , 3.89474 , 349988 , 2076
2334 , 1.95571 , 364453 , 778
2335 , 3.88575 , 348788 , 2076
2336 , 4.78564 , 768988 , 652
2337 , 2.46456 , 150956 , 2114
2338 , 2.39354 , 153478 , 2057
2339 , 0.327582 , 170371 , 667
2340 , 13.8203 , 1.97384e+06 , 661
2341 , 3.97626 , 350765 , 2124
2342 , 3.83137 , 349741 , 2037
2343 , 2.25886 , 150448 , 1986
2344 , 3.95183 , 348344 , 2120
2345 , 0.761297 , 141292 , 1080
2346 , 75.5256 , 1.02155e+07 , 662
2347 , 0.396307 , 165224 , 735
2348 , 3.94567 , 351314 , 2102
2349 , 2.51379 , 149526 , 2152
2350 , 2.39115 , 152738 , 2059
2351 , 2.3928 , 152748 , 2060
2352 , 2.32463 , 150594 , 2027
2353 , 3.94904 , 350921 , 2106
2354 , 2.40834 , 152295 , 2072
2355 , 3.36026 , 569542 , 695
2356 , 128.083 , 1.72324e+07 , 677
2357 , 2.36839 , 149909 , 2058
2358 , 3.95069 , 350509 , 2109
2359 , 55.9545 , 7.60101e+06 , 664
2360 , 144.613 , 1.94406e+07 , 675
2361 , 2.29158 , 149130 , 2013
2362 , 22.8214 , 3.1723e+06 , 679
2363 , 134.018 , 1.80142e+07 , 729
2364 , 2.3766 , 150162 , 2062
2365 , 17.4851 , 1.61285e+06 , 4698
2366 , 150.634 , 2.02436e+07 , 681
2367 , 31.8784 , 4.38456e+06 , 667
2368 , 2.23687 , 151724 , 1966
2369 , 19.9886 , 2.76886e+06 , 798
2370 , 3.91777 , 353064 , 2076
2371 , 0.77464 , 140757 , 1091
2372 , 2.38587 , 151822 , 2060
2373 , 2.38372 , 146268 , 2085
2374 , 2.43775 , 150324 , 2100
2375 , 2.3599 , 148774 , 2058
2376 , 86.0617 , 1.14191e+07 , 1629
2377 , 12.6944 , 1.75751e+06 , 974
2378 , 2.38349 , 153189 , 2052
2379 , 3.93203 , 348649 , 2106
2380 , 2.41177 , 152964 , 2071
2381 , 29.1687 , 3.76351e+06 , 1897
2382 , 2.31612 , 150090 , 2024
2383 , 2.33459 , 150661 , 2033
2384 , 2.37577 , 151737 , 2054
2385 , 55.9155 , 7.59306e+06 , 677
2386 , 2.4362 , 151803 , 2092
2387 , 2.33767 , 149597 , 2040
2388 , 2.72999 , 347366 , 1350
2389 , 0.499014 , 157454 , 837
2390 , 102.946 , 1.32115e+07 , 3826
2391 , 2.41705 , 151352 , 2082
2392 , 3.85702 , 348953 , 2057
2393 , 6.28368 , 970132 , 647
2394 , 2.24646 , 149845 , 1981
2395 , 66.6184 , 8.98429e+06 , 859
2396 , 0.292058 , 168365 , 654
2397 , 3.84968 , 349869 , 2048
2398 , 162.565 , 2.18417e+07 , 660
2399 , 2.32532 , 149843 , 2031
2400 , 2.44001 , 150205 , 2102
2401 , 3.93035 , 349268 , 2102
2402 , 2.37422 , 150687 , 2058
2403 , 3.97158 , 352456 , 2113
2404 , 2.41419 , 150759 , 2083
2405 , 86.0062 , 1.16124e+07 , 676
2406 , 2.34305 , 152213 , 2031
2407 , 117.539 , 1.58232e+07 , 681
2408 , 2.41603 , 153112 , 2073
2409 , 2.4485 , 154288 , 2088
2410 , 2.3252 , 147721 , 2041
2411 , 2.25163 , 148639 , 1990
2412 , 48.0996 , 6.3694e+06 , 1530
2413 , 7.79749 , 1.17022e+06 , 657
2414 , 114.627 , 1.5422e+07 , 739
2415 , 3.42048 , 565156 , 754
2416 , 2.47913 , 150796 , 2124
2417 , 0.47999 , 159969 , 813
2418 , 53.601 , 7.20007e+06 , 1075
2419 , 108.582 , 1.46085e+07 , 768
2420 , 2.41297 , 147858 , 2096
2421 , 5.28673 , 579525 , 1869
2422 , 122.736 , 1.62179e+07 , 2102
2423 , 26.0631 , 3.17931e+06 , 2701
2424 , 2.45366 , 153082 , 2097
2425 , 2.36845 , 151813 , 2049
2426 , 2.42019 , 151772 , 2082
2427 , 2.2674 , 151377 , 1987
2428 , 7.81077 , 1.17326e+06 , 651
2429 , 75.3968 , 1.01977e+07 , 665
2430 , 4.00707 , 352773 , 2134
2431 , 0.827487 , 138967 , 1133
2432 , 0.365012 , 168418 , 700
2433 , 3.97778 , 352864 , 2115
2434 , 12.4194 , 1.78545e+06 , 667
2435 , 2.3816 , 149145 , 2070
2436 , 4.93606 , 761270 , 784
2437 , 2.52125 , 149680 , 2156
2438 , 3.10858 , 336838 , 1640
2439 , 2.3673 , 150817 , 2053
2440 , 3.96803 , 350508 , 2120
2441 , 2.49231 , 149816 , 2137
2442 , 3.93373 , 351826 , 2092
2443 , 2.46057 , 151686 , 2108
2444 , 72.6891 , 9.81411e+06 , 769
2445 , 2.41504 , 358178 , 1099
2446 , 3.07212 , 338077 , 1611
2447 , 6.39217 , 758145 , 1722
2448 , 16.8282 , 2.37413e+06 , 668
2449 , 5.1663 , 751783 , 975
2450 , 2.40853 , 149582 , 2085
2451 , 0.884746 , 137767 , 1175
2452 , 2.43256 , 150895 , 2094
2453 , 3.81175 , 349227 , 2027
2454 , 2.37166 , 149714 , 2061
2455 , 2.45654 , 154098 , 2094
2456 , 2.37298 , 150943 , 2056
2457 , 2.37012 , 150771 , 2055
2458 , 36.4298 , 4.98849e+06 , 686
2459 , 3.88123 , 349237 , 2071
2460 , 4.80493 , 768825 , 665
2461 , 50.7025 , 6.78891e+06 , 1189
2462 , 3.93931 , 347093 , 2118
2463 , 73.9568 , 1.00035e+07 , 674
2464 , 2.46743 , 149864 , 2121
2465 , 2.34738 , 150684 , 2041
2466 , 2.40586 , 150068 , 2081
2467 , 3.81971 , 351555 , 2021
2468 , 0.448628 , 161890 , 784
2469 , 7.99647 , 1.16625e+06 , 802
2470 , 4.02385 , 345956 , 2177
2471 , 52.6631 , 6.62479e+06 , 3211
2472 , 3.92293 , 348698 , 2100
2473 , 3.91373 , 352314 , 2077
2474 , 107.026 , 1.4414e+07 , 705
2475 , 2.47178 , 148549 , 2130
2476 , 3.89433 , 347617 , 2087
2477 , 54.4498 , 7.38276e+06 , 746
2478 , 0.665063 , 146767 , 993
2479 , 146.152 , 1.96429e+07 , 691
2480 , 0.923998 , 136058 , 1208
2481 , 31.891 , 4.38604e+06 , 668
2482 , 0.594121 , 149300 , 936
2483 , 2.62172 , 355657 , 1242
2484 , 2.40296 , 146941 , 2094
2485 , 2.39883 , 151657 , 2069
2486 , 72.4921 , 9.78e+06 , 806
2487 , 1.81239 , 367641 , 672
2488 , 18.4924 , 1.80764e+06 , 4412
2489 , 15.576 , 2.16515e+06 , 866
2490 , 2.4412 , 153524 , 2087
2491 , 120.529 , 1.62265e+07 , 662
2492 , 6.34654 , 967573 , 699
2493 , 2.39018 , 150713 , 2068
2494 , 2.49612 , 150537 , 2136
2495 , 7.04403 , 960243 , 1176
2496 , 47.6309 , 5.81739e+06 , 3853
2497 , 29.7336 , 3.97274e+06 , 1262
2498 , 0.413209 , 163269 , 755
2499 , 2.49471 , 150348 , 2136
2500 , 3.86965 , 350008 , 2060
2501 , 0.766753 , 142443 , 1078
2502 , 128.06 , 1.72257e+07 , 694
2503 , 171.563 , 2.30413e+07 , 671
2504 , 2.46871 , 152564 , 2109
2505 , 2.35892 , 150330 , 2050
2506 , 2.34102 , 147517 , 2052
2507 , 2.32538 , 155119 , 2006
2508 , 44.0505 , 5.79802e+06 , 1675
2509 , 165.584 , 2.22419e+07 , 674
2510 , 61.8915 , 8.38642e+06 , 700
2511 , 3.31168 , 569585 , 664
2512 , 46.5451 , 6.19188e+06 , 1387
2513 , 2.23914 , 347956 , 1036
2514 , 0.332744 , 165161 , 695
2515 , 3.86566 , 348843 , 2063
2516 , 2.32991 , 152985 , 2019
2517 , 3.85231 , 350220 , 2048
2518 , 1.89548 , 362939 , 747
2519 , 0.352814 , 171424 , 678
2520 , 3.9322 , 348672 , 2106
2521 , 54.4338 , 7.38483e+06 , 726
2522 , 31.7002 , 3.81386e+06 , 3263
2523 , 27.3419 , 3.78117e+06 , 655
2524 , 3.8799 , 351799 , 2058
2525 , 76.9093 , 1.03989e+07 , 669
2526 , 2.39684 , 149495 , 2078
2527 , 3.82166 , 350550 , 2027
2528 , 2.4362 , 149275 , 2104
2529 , 2.35741 , 152866 , 2037
2530 , 91.9867 , 1.24146e+07 , 660
2531 , 3.9238 , 347340 , 2107
2532 , 65.6904 , 8.21356e+06 , 3929
2533 , 2.57203 , 149088 , 2191
2534 , 102.99 , 1.36334e+07 , 1851
2535 , 6.92781 , 974846 , 1033
2536 , 3.90949 , 349430 , 2088
2537 , 2.38581 , 149707 , 2070
2538 , 2.38568 , 152429 , 2057
2539 , 2.44834 , 148789 , 2114
2540 , 152.286 , 2.04424e+07 , 785
2541 , 2.34539 , 153156 , 2028
2542 , 2.47225 , 150298 , 2122
2543 , 1.82887 , 369842 , 672
2544 , 2.44404 , 149268 , 2109
2545 , 3.38731 , 564307 , 737
2546 , 4.02607 , 350887 , 2155
2547 , 162.589 , 2.18426e+07 , 671
2548 , 1.81699 , 369520 , 666
2549 , 1.85487 , 367838 , 698
2550 , 25.2625 , 3.39935e+06 , 1149
2551 , 2.36087 , 151643 , 2045
2552 , 2.4267 , 149902 , 2095
2553 , 19.5757 , 2.58099e+06 , 1428
2554 , 2.24484 , 151314 , 1973
2555 , 2.40627 , 153282 , 2066
2556 , 2.44375 , 150494 , 2103
2557 , 3.86633 , 352303 , 2047
2558 , 158.087 , 2.12397e+07 , 678
2559 , 4.00379 , 350439 , 2143
2560 , 2.39652 , 150926 , 2071
2561 , 3.91918 , 351357 , 2085
2562 , 0.92465 , 136566 , 1206
2563 , 4.00145 , 352233 , 2133
2564 , 3.95946 , 351048 , 2112
2565 , 74.6382 , 9.81489e+06 , 2001
2566 , 2.35446 , 148890 , 2054
2567 , 1.9242 , 369303 , 735
2568 , 2.27539 , 147809 , 2009
2569 , 2.31176 , 148243 , 2030
2570 , 3.89455 , 350806 , 2072
2571 , 4.80796 , 768176 , 670
2572 , 3.90583 , 352944 , 2069
2573 , 2.37173 , 149933 , 2060
2574 , 2.38328 , 152107 , 2057
2575 , 2.51884 , 150621 , 2150
2576 , 9.27761 , 1.3694e+06 , 650
2577 , 2.41171 , 152745 , 2072
2578 , 0.57615 , 154063 , 902
2579 , 2.45821 , 149265 , 2118
2580 , 2.43326 , 148883 , 2104
2581 , 4.01344 , 353414 , 2135
2582 , 3.87172 , 352181 , 2051
2583 , 2.27131 , 362787 , 986
2584 , 2.25881 , 150230 , 1987
2585 , 2.87789 , 340996 , 1474
2586 , 63.4697 , 8.60185e+06 , 678
2587 , 2.43086 , 151722 , 2089
2588 , 42.9665 , 5.76994e+06 , 1121
2589 , 2.38114 , 148240 , 2074
2590 , 155.075 , 2.08408e+07 , 662
2591 , 6.28426 , 966206 , 666
2592 , 0.906956 , 137574 , 1190
2593 , 2.30802 , 152379 , 2008
2594 , 0.347088 , 169395 , 684
2595 , 2.34827 , 155016 , 2021
2596 , 13.7866 , 1.97103e+06 , 653
2597 , 2.53931 , 151460 , 2159
2598 , 3.84744 , 348938 , 2051
2599 , 3.94413 , 350265 , 2106
2600 , 101.301 , 1.36199e+07 , 844
2601 , 3.91741 , 350909 , 2086
2602 , 2.41021 , 152545 , 2072
2603 , 0.808036 , 141004 , 1111
2604 , 51.3879 , 6.99001e+06 , 669
2605 , 116.083 , 1.56286e+07 , 681
2606 , 2.51518 , 150344 , 2149
2607 , 2.44719 , 152638 , 2095
2608 , 2.38513 , 153619 , 2051
2609 , 2.47439 , 150584 , 2122
2610 , 11.1898 , 1.5656e+06 , 931
2611 , 5.39438 , 579999 , 1935
2612 , 3.93278 , 353174 , 2085
2613 , 144.521 , 1.94292e+07 , 671
2614 , 11.478 , 1.56176e+06 , 1132
2615 , 3.81979 , 351355 , 2022
2616 , 2.51877 , 152298 , 2142
2617 , 92.4505 , 1.22231e+07 , 1863
2618 , 2.3724 , 150655 , 2057
2619 , 51.459 , 6.99444e+06 , 693
2620 , 9.32566 , 1.37581e+06 , 650
2621 , 0.679314 , 146985 , 1001
2622 , 146.123 , 1.96433e+07 , 671
2623 , 2.35956 , 149361 , 2055
2624 , 9.29243 , 1.37074e+06 , 653
2625 , 2.44417 , 147179 , 2119
2626 , 2.92937 , 337339 , 1524
2627 , 1.91004 , 364673 , 748
2628 , 0.898736 , 133947 , 1202
2629 , 16.3612 , 1.80233e+06 , 3086
2630 , 37.8528 , 5.18467e+06 , 657
2631 , 2.41082 , 151784 , 2076
2632 , 2.30397 , 149099 , 2021
2633 , 2.28406 , 149810 , 2005
2634 , 18.3268 , 2.57345e+06 , 672
2635 , 2.3127 , 149212 , 2026
2636 , 2.387 , 150288 , 2068
2637 , 26.978 , 3.37462e+06 , 2354
2638 , 2.2933 , 153151 , 1995
2639 , 2.29736 , 150533 , 2010
2640 , 2.87178 , 336388 , 1492
2641 , 2.36169 , 152384 , 2042
2642 , 2.23447 , 152456 , 1961
2643 , 2.38041 , 151303 , 2059
2644 , 2.27902 , 150190 , 2000
2645 , 2.39511 , 340558 , 1170
